id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
30535,0.004009,tcp,http,FIN,8,10,1040,824,4240.45894,31,29,1815914.125,1480668.5,2,2,0.522286,0.391111,33.965202,0.719887,255,3082894159,938460196,255,0.000617,0.000485,0.000132,130,82,1,83,3,0,1,1,1,1,0,0,1,13,1,0,Normal,0
30540,0.001095,udp,dns,CON,2,2,146,178,2739.726138,31,29,533333.375,650228.3125,0,0,0.012,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,9,0,5,5,4,4,0,0,0,6,8,0,Normal,0
30541,0.368401,tcp,-,FIN,28,30,4192,3080,154.722711,31,29,87795.64063,64668.66406,7,7,13.632259,12.684793,701.331422,17.088139,255,1586170898,3811301429,255,0.00067,0.000537,0.000133,150,103,0,0,14,0,6,1,1,4,0,0,0,8,5,0,Normal,0
30542,0.001205,udp,dns,CON,2,2,130,162,2489.6266,31,29,431535.2813,537759.375,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,8,0,6,1,1,1,0,0,0,3,3,0,Normal,0
30543,0.11294,tcp,-,FIN,90,164,5592,192828,2240.127531,31,29,391712.4063,13575562.0,10,71,1.265405,0.689301,75.739151,43.3203,255,2962896256,2966727673,255,0.000732,0.00058,0.000152,62,1176,0,0,7,0,4,1,1,1,0,0,0,5,6,0,Normal,0
30544,0.001079,udp,dns,CON,2,2,146,178,2780.352305,31,29,541241.9375,659870.25,0,0,0.002,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,1,1,1,0,0,0,2,1,0,Normal,0
30545,0.008928,tcp,-,FIN,36,38,2334,16290,8176.523301,31,29,2034050.125,14213262.0,7,12,0.246086,0.224243,14.154014,13.117362,255,3591290423,3591623481,255,0.000761,0.000621,0.00014,65,429,0,0,4,0,2,1,1,1,0,0,0,2,4,0,Normal,0
30550,0.010969,tcp,-,FIN,36,38,2334,16290,6655.11901,31,29,1655574.75,11568602.0,7,12,0.304114,0.274135,18.585985,17.014829,255,1117505566,3263349220,255,0.000948,0.000816,0.000132,65,429,0,0,7,0,11,1,1,2,0,0,0,5,11,0,Normal,0
30551,0.508013,tcp,-,FIN,16,18,1540,1644,64.958966,31,29,22739.57422,24456.06641,4,4,33.842866,29.852117,2071.884759,58.70948,255,4035151828,4085186357,255,0.000665,0.000521,0.000144,96,91,0,0,11,0,2,1,1,1,0,0,0,3,5,0,Normal,0
30552,0.000987,udp,dns,CON,2,2,146,178,3039.513836,31,29,591692.0,721377.9375,0,0,0.001,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,9,1,1,1,0,0,0,3,1,0,Normal,0
30553,0.013181,tcp,http,FIN,8,10,1040,824,1289.735223,31,29,552310.125,450345.1875,2,2,1.827286,1.406333,107.769627,2.40074,255,2717546950,2721558864,255,0.00067,0.00052,0.00015,130,82,1,83,3,0,7,1,1,2,0,0,1,13,3,0,Normal,0
30554,1.020066,tcp,http,FIN,14,18,1684,10168,30.39019,31,29,12265.87305,75320.61719,3,5,78.440615,59.973824,8767.24073,7676.476501,255,1766169566,1770031279,255,0.00064,0.00051,0.00013,120,565,1,3924,4,0,5,1,1,2,0,0,1,5,2,0,Normal,0
30555,0.01681,tcp,-,FIN,44,46,2766,24004,5294.467597,31,29,1286853.125,11175729.0,7,16,0.383302,0.362711,22.387018,21.793404,255,1687703914,3844217863,255,0.000629,0.000484,0.000145,63,522,0,0,13,0,1,1,1,1,0,0,0,1,7,0,Normal,0
30560,0.035184,tcp,-,FIN,40,32,29936,1768,2017.962728,29,31,6636653.0,389495.2188,13,2,0.902154,1.104258,1.648569,1.808856,255,2150179554,4271555561,255,0.0,0.0,0.0,748,55,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Normal,0
30561,0.224472,tcp,ftp-data,FIN,8,12,424,8824,84.643073,31,29,13222.13867,288285.4063,1,4,31.863287,20.353545,2168.649113,1724.959659,255,1267708627,1366181391,255,0.000732,0.000579,0.000153,53,735,0,0,2,0,1,1,1,1,0,0,0,2,2,0,Normal,0
30562,0.257396,tcp,ftp-data,FIN,14,6,8928,320,73.816217,31,29,257688.5313,8298.49707,4,1,19.799693,51.348398,1686.624927,69.550664,255,1678171703,1999172219,255,0.000687,0.000535,0.000152,638,53,0,0,1,0,3,1,1,2,0,0,0,2,1,0,Normal,0
30563,0.013608,tcp,-,FIN,16,18,1540,1644,2425.044049,31,29,848912.375,912992.3125,4,4,0.886267,0.773765,60.884576,1.383487,255,3082895201,943592934,255,0.000578,0.00045,0.000128,96,91,0,0,17,0,11,7,1,8,0,0,0,13,11,0,Normal,0
30564,0.005701,udp,-,CON,4,4,568,304,1227.85479,31,29,597789.875,319943.875,0,0,1.643333,1.382667,2.314833,1.948316,0,0,0,0,0.0,0.0,0.0,142,76,0,0,4,0,5,1,1,3,0,0,0,3,10,0,Normal,0
30565,0.818996,tcp,-,FIN,92,164,5696,192828,311.356827,31,29,55043.00391,1872077.5,10,71,8.99611,5.020939,722.115516,583.487389,255,4265033698,2142307327,255,0.000732,0.000579,0.000153,62,1176,0,0,15,0,8,7,1,7,0,0,0,13,12,0,Normal,0
30570,0.110047,tcp,-,FIN,44,46,2766,24004,808.745371,31,29,196570.5625,1707125.125,7,16,2.551698,2.433756,152.870056,151.670904,255,1745907432,1825948244,255,0.000658,0.000524,0.000134,63,522,0,0,14,0,3,1,1,1,0,0,0,2,10,0,Normal,0
30571,0.00101,udp,dns,CON,2,2,130,162,2970.297008,31,29,514851.4688,641584.125,0,0,0.009,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,4,1,1,1,0,0,0,5,4,0,Normal,0
30572,0.001045,udp,dns,CON,2,2,146,178,2870.813285,31,29,558851.625,681339.6875,0,0,0.01,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,3,1,1,1,0,0,0,5,3,0,Normal,0
30573,0.110039,tcp,-,FIN,90,164,5592,192828,2299.184768,31,29,402039.25,13933460.0,10,71,1.232854,0.672092,67.761715,40.694788,255,2280267077,134392256,255,0.000614,0.000485,0.000129,62,1176,0,0,7,0,6,4,1,4,0,0,0,6,17,0,Normal,0
30574,0.001117,udp,dns,CON,2,2,146,178,2685.765426,31,29,522829.0,637421.6875,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,1,1,1,1,0,0,0,2,2,0,Normal,0
30575,0.001007,udp,dns,CON,2,2,130,162,2979.146024,31,29,516385.3125,643495.5625,0,0,0.01,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,6,0,7,3,1,4,0,0,0,12,3,0,Normal,0
30580,0.048232,tcp,ftp-data,FIN,10,12,528,8824,435.395585,31,29,78951.73438,1341681.875,1,4,5.306333,4.340455,493.833928,431.90921,255,4123551163,2348020925,255,0.000618,0.000484,0.000134,53,735,0,0,6,0,1,1,1,1,0,0,0,3,3,0,Normal,0
30581,0.222913,tcp,ftp-data,FIN,8,12,424,8824,85.235048,31,29,13314.61133,290301.5938,1,4,31.798144,20.217727,2174.920505,1730.684342,255,2477549357,431415151,255,0.000638,0.000511,0.000127,53,735,0,0,6,0,7,1,1,4,0,0,0,12,6,0,Normal,0
30582,1.014998,tcp,http,FIN,14,18,1684,10168,30.541933,31,29,12327.11816,75696.70313,3,5,78.049536,59.676529,8766.871366,7676.652662,255,3231293943,1087473075,255,0.000631,0.000494,0.000137,120,565,1,3924,2,0,5,1,1,4,0,0,1,5,1,0,Normal,0
30583,0.051709,tcp,-,FIN,60,62,3598,46036,2340.018178,31,29,547525.5625,7007523.0,7,24,0.870237,0.838721,59.174658,56.780623,255,2657544545,2657791675,255,0.000687,0.00054,0.000147,60,743,0,0,7,0,2,1,1,1,0,0,0,3,5,0,Normal,0
30584,0.004418,udp,-,CON,4,4,568,304,1584.427302,31,29,771389.75,412856.5,0,0,1.18,1.015,1.665236,1.430478,0,0,0,0,0.0,0.0,0.0,142,76,0,0,3,0,1,1,1,1,0,0,0,2,4,0,Normal,0
30585,0.848633,tcp,ftp,FIN,52,54,2934,3742,123.728397,31,29,27130.69141,34625.09766,11,15,16.633569,16.002566,1427.757292,52.912039,255,1057508794,3208130415,255,0.000629,0.000493,0.000136,56,69,0,0,1,0,6,1,1,3,1,1,0,7,1,0,Normal,0
30590,1.118957,tcp,http,FIN,12,18,1580,10168,25.916991,31,29,10359.64746,68663.9375,3,5,101.691912,65.789176,9834.60594,7918.778327,255,1027703558,3178319310,255,0.00068,0.000537,0.000143,132,565,1,3924,3,0,1,1,1,1,0,0,1,2,1,0,Normal,0
30591,0.223349,tcp,ftp-data,FIN,8,12,424,8824,85.068657,31,29,13288.62012,289734.9063,1,4,31.859715,20.257819,2159.576127,1718.453355,255,2880267599,766701926,255,0.000644,0.000507,0.000137,53,735,0,0,3,0,7,1,1,2,0,0,0,4,3,0,Normal,0
30592,0.001122,udp,dns,CON,2,2,146,178,2673.796684,31,29,520499.0938,634581.0625,0,0,0.011,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,1,1,1,0,0,0,1,3,0,Normal,0
30593,0.012868,tcp,-,FIN,44,46,2766,24004,6916.381618,31,29,1681069.25,14599316.0,7,16,0.291674,0.275067,0.0,16.884685,255,3771294586,3782421499,255,0.000621,0.000487,0.000134,63,522,0,0,11,0,2,1,1,1,0,0,0,4,6,0,Normal,0
30594,1.142712,tcp,http,FIN,14,18,1684,10168,27.128445,31,29,10949.39063,67236.53906,3,5,87.873618,67.187706,8835.484628,7735.778022,255,1357508176,3503921836,255,0.000648,0.000517,0.000131,120,565,1,3924,1,0,6,1,1,1,0,0,1,2,1,0,Normal,0
30595,0.001032,udp,dns,CON,2,2,146,178,2906.976908,31,29,565891.5,689922.5,0,0,0.011,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,7,0,3,3,1,2,0,0,0,13,3,0,Normal,0
30600,0.031076,tcp,-,FIN,16,18,1540,1644,1061.912759,31,29,371733.8125,399794.0625,4,4,2.045533,1.797059,124.794311,3.298991,255,1537512971,1544999925,255,0.000641,0.000516,0.000125,96,91,0,0,8,0,13,6,1,6,0,0,0,8,14,0,Normal,0
30601,0.015002,tcp,-,FIN,44,46,2766,24004,5932.54227,31,29,1441941.0,12522597.0,7,16,0.341558,0.321156,0.0,23.67596,255,1987704591,4143538737,255,0.000672,0.000546,0.000126,63,522,0,0,17,0,3,1,1,1,0,0,0,5,14,0,Normal,0
30602,1.010786,tcp,http,FIN,14,18,1684,10168,30.6692,31,29,12378.48535,76012.125,3,5,77.726615,59.420353,8761.712585,7675.743558,255,3611556759,1467198836,255,0.000777,0.000636,0.000141,120,565,1,3924,1,0,1,1,1,1,0,0,1,2,1,0,Normal,0
30603,0.504092,tcp,smtp,FIN,52,42,37178,3380,184.490141,31,29,578688.0625,52371.39453,18,8,9.877215,12.281658,776.702658,25.015443,255,387966637,388925916,255,0.000713,0.00054,0.000173,715,80,0,0,1,0,8,1,1,1,0,0,0,2,3,0,Normal,0
30604,0.001005,udp,dns,CON,2,2,146,178,2985.074718,31,29,581094.5625,708457.75,0,0,0.004,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,1,0,0,0,5,2,0,Normal,0
30605,0.000959,udp,dns,CON,2,2,146,178,3128.258517,31,29,608967.6875,742440.0,0,0,0.003,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,6,2,1,1,0,0,0,4,3,0,Normal,0
30610,0.38887,tcp,smtp,FIN,52,40,37496,3276,234.011366,31,29,756551.0,65728.90625,18,8,7.616196,9.955487,721.271621,24.409707,255,147966535,2294395176,255,0.00169,0.000603,0.001087,721,82,0,0,1,0,2,1,1,1,0,0,0,2,1,0,Normal,0
30611,0.013536,tcp,-,FIN,16,18,1540,1644,2437.943318,31,29,853427.9375,917848.75,4,4,0.8816,0.769059,61.347737,1.424856,255,1897509798,4054598764,255,0.000581,0.000459,0.000122,96,91,0,0,17,0,13,6,1,6,0,0,0,8,14,0,Normal,0
30612,0.22972,tcp,-,FIN,96,98,5486,92746,840.153243,31,29,189064.9531,3196935.5,7,42,2.414779,2.362567,128.24809,126.724897,255,1685908125,3873068830,255,0.000701,0.000548,0.000153,57,946,0,0,11,0,2,1,1,1,0,0,0,4,4,0,Normal,0
30613,0.040317,tcp,-,FIN,48,50,2958,32368,2405.933043,31,29,574844.375,6294317.5,7,18,0.849915,0.81,54.04264,52.425628,255,2188263237,38985956,255,0.000774,0.000617,0.000157,62,647,0,0,11,0,1,1,1,1,0,0,0,5,3,0,Normal,0
30614,1.146947,tcp,http,FIN,12,18,1580,10168,25.284516,31,29,10106.83106,66988.27344,3,5,104.235366,67.43418,10468.30999,8429.328161,255,3353097640,3414198369,255,0.000733,0.000559,0.000174,132,565,1,3924,2,0,1,1,1,1,0,0,1,5,1,0,Normal,0
30615,0.01,tcp,-,FIN,36,38,2334,16290,7300.000163,31,29,1816000.0,12689600.0,7,12,0.276229,0.253,17.263442,16.048409,255,850675152,850954477,255,0.000805,0.000632,0.000173,65,429,0,0,6,0,2,1,1,1,0,0,0,3,9,0,Normal,0
30620,0.031569,tcp,-,FIN,46,46,2854,30518,2882.574647,31,29,707529.5,7565650.0,7,17,0.694556,0.689867,42.904022,43.790259,255,2188266374,63210924,255,0.000664,0.000521,0.000143,62,663,0,0,11,0,2,1,1,1,0,0,0,5,6,0,Normal,0
30621,0.000992,udp,dns,CON,2,2,130,162,3024.193589,31,29,524193.5625,653225.8125,0,0,0.011,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,7,0,3,3,1,2,0,0,0,9,3,0,Normal,0
30622,0.834494,tcp,ftp,FIN,52,54,2934,3742,125.824752,31,29,27590.37305,35211.75781,11,15,16.356412,15.73451,1412.942852,52.715523,255,3417287264,1268810581,255,0.000739,0.000563,0.000176,56,69,0,0,1,0,2,1,1,2,1,1,0,4,1,0,Normal,0
30623,1.348902,tcp,ssh,FIN,100,102,14512,17238,149.010085,31,29,85207.07813,101231.9688,22,32,13.625273,13.347505,1076.133402,1066.117225,255,2038158774,2038480329,255,0.000818,0.000662,0.000156,145,169,0,0,1,0,2,1,1,1,0,0,0,3,1,0,Normal,0
30624,0.031005,tcp,-,FIN,60,62,3598,46036,3902.596268,31,29,913143.0,11686889.0,7,24,0.519051,0.5028,31.019669,31.116212,255,4167086448,4167548888,255,0.00096,0.000827,0.000133,60,743,0,0,2,0,13,1,1,1,0,0,0,1,14,0,Normal,0
30625,0.183881,tcp,-,FIN,96,98,5486,92746,1049.591857,31,29,236196.2344,3993887.25,7,42,1.932158,1.890732,97.771485,96.910141,255,1925907416,1951453191,255,0.000608,0.000476,0.000132,57,946,0,0,8,0,5,1,1,1,0,0,0,2,12,0,Normal,0
30630,0.158743,tcp,-,FIN,22,22,3880,2664,270.878096,31,29,186666.5,128156.8359,7,7,7.542762,7.533333,598.583539,16.97141,255,3953097318,1811058769,255,0.000674,0.000538,0.000136,176,121,0,0,17,0,3,1,1,2,0,0,0,5,5,0,Normal,0
30631,0.031709,tcp,-,FIN,16,18,1540,1644,1040.713978,31,29,364312.9688,391813.0313,4,4,2.092133,1.837647,135.484947,3.282704,255,1537514802,3691499958,255,0.000596,0.000466,0.00013,96,91,0,0,8,0,13,6,1,6,0,0,0,8,14,0,Normal,0
30632,0.001766,udp,-,CON,4,4,512,304,3963.760037,31,29,1739524.375,1032842.625,0,0,0.443667,0.235333,0.619662,0.325749,0,0,0,0,0.0,0.0,0.0,128,76,0,0,12,0,5,1,1,4,0,0,0,5,12,0,Normal,0
30633,0.029924,tcp,-,FIN,44,48,2766,24108,3041.037327,31,29,722898.0,6310921.0,7,16,0.687209,0.624277,0.0,52.138599,255,222278852,229863470,255,0.000739,0.00058,0.000159,63,502,0,0,4,0,1,1,1,1,0,0,0,2,3,0,Normal,0
30634,0.001151,udp,dns,CON,2,2,130,162,2606.429117,31,29,451781.0625,562988.6875,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,8,0,7,3,2,2,0,0,0,5,6,0,Normal,0
30635,0.526877,tcp,smtp,FIN,52,40,37496,3276,172.715838,31,29,558384.625,48512.27344,18,8,10.324118,13.495436,907.407573,30.123,255,3077547057,3147559627,255,0.000672,0.000551,0.000121,721,82,0,0,1,0,2,1,1,1,0,0,0,2,3,0,Normal,0
30640,0.130305,tcp,ftp-data,FIN,6,8,320,1930,99.765928,31,29,16392.30859,103695.1719,1,2,25.9952,18.547285,1829.29044,45.111645,255,2009764588,2257847352,255,0.000605,0.000471,0.000134,53,241,0,0,4,0,3,1,1,1,0,0,0,2,3,0,Normal,0
30641,0.001035,udp,dns,CON,2,2,132,164,2898.550823,31,29,510144.9375,633816.4375,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,5,0,6,3,2,2,0,0,0,12,3,0,Normal,0
30642,0.001025,udp,dns,CON,2,2,146,178,2926.829254,31,29,569756.125,694634.125,0,0,0.011,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,4,1,1,1,0,0,0,2,4,0,Normal,0
30643,0.001377,udp,dns,CON,2,2,132,164,2178.649225,31,29,383442.25,476397.9688,0,0,0.01,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,5,0,2,1,1,1,0,0,0,8,4,0,Normal,0
30644,0.069039,tcp,-,FIN,60,62,3598,46036,1752.632518,31,29,410087.0313,5248511.5,7,24,1.164763,1.121787,71.574723,70.277949,255,1685904654,3835806728,255,0.000742,0.000599,0.000143,60,743,0,0,11,0,3,1,1,1,0,0,0,4,10,0,Normal,0
30645,0.00105,udp,dns,CON,2,2,146,178,2857.142959,31,29,556190.5,678095.25,0,0,0.001,0.011,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,2,2,2,0,0,0,3,3,0,Normal,0
30650,0.01926,tcp,-,FIN,16,18,1540,1644,1713.3956,31,29,599792.3125,645067.5,4,4,1.262467,1.105353,76.518232,2.205639,255,1897512653,1903425166,255,0.000583,0.000463,0.00012,96,91,0,0,17,0,13,6,1,6,0,0,0,8,14,0,Normal,0
30651,0.296994,tcp,smtp,FIN,52,38,37178,3172,299.669353,31,29,982215.125,83207.07031,18,8,5.815824,8.012514,738.031502,26.360252,255,2045908726,4196486930,255,0.000679,0.000525,0.000154,715,83,0,0,1,0,4,1,1,1,0,0,0,10,2,0,Normal,0
30652,0.08481,tcp,-,FIN,96,98,5486,92746,2275.674941,31,29,512109.4063,8659356.0,7,42,0.889432,0.864619,0.0,49.013354,255,1507702957,1536283682,255,0.001095,0.000939,0.000156,57,946,0,0,4,0,4,1,1,1,0,0,0,3,13,0,Normal,0
30653,0.001066,udp,dns,CON,2,2,146,178,2814.258996,31,29,547842.4375,667917.4375,0,0,0.007,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,1,0,0,0,1,1,0,Normal,0
30654,0.330879,tcp,-,FIN,16,18,1540,1644,99.734343,31,29,34913.06641,37548.46875,4,4,22.0348,19.433354,1301.189888,34.993422,255,1709769134,3894420353,255,0.000632,0.000509,0.000123,96,91,0,0,6,0,7,4,1,4,0,0,0,4,12,0,Normal,0
30655,0.222343,tcp,ftp-data,FIN,14,6,8928,320,85.453557,31,29,298313.875,9606.779297,4,1,17.103308,44.338,1584.299142,67.914078,255,1978165608,403119443,255,0.000663,0.00052,0.000143,638,53,0,0,6,0,6,1,1,2,0,0,0,5,3,0,Normal,0
30660,0.005001,tcp,-,FIN,22,16,1470,1832,7398.520106,31,29,2245950.75,2748250.25,5,4,0.238143,0.246667,13.931149,0.390685,255,2368264105,218914169,255,0.001311,0.001165,0.000146,67,115,0,0,4,0,3,1,1,1,0,0,0,4,5,0,Normal,0
30661,0.332749,tcp,-,FIN,16,18,1540,1644,99.173849,31,29,34716.85938,37337.45313,4,4,22.1636,19.543234,1311.530014,38.192613,255,3855156567,1749057229,255,0.000649,0.000504,0.000145,96,91,0,0,6,0,7,4,1,4,0,0,0,4,12,0,Normal,0
30662,0.018176,tcp,-,FIN,16,18,1540,1644,1815.580929,31,29,635563.375,683538.6875,4,4,1.188667,1.041882,72.25535,2.21485,255,550680975,2704377709,255,0.000584,0.000461,0.000123,96,91,0,0,8,0,8,6,1,6,0,0,0,12,17,0,Normal,0
30663,0.003889,tcp,ftp-data,FIN,6,8,320,1930,3342.761598,31,29,549241.4375,3474415.0,1,2,0.7102,0.474429,41.14394,0.828906,255,3867092046,1721451106,255,0.000716,0.000565,0.000151,53,241,0,0,6,0,3,1,1,3,0,0,0,7,3,0,Normal,0
30664,0.009909,tcp,-,FIN,36,38,2334,16290,7367.03988,31,29,1832677.375,12806136.0,7,12,0.273171,0.252541,16.421909,15.534089,255,3257543955,1108269046,255,0.000736,0.000555,0.000181,65,429,0,0,13,0,2,1,1,1,0,0,0,5,12,0,Normal,0
30665,15.869734,tcp,http,FIN,358,742,19098,1081890,69.251319,31,29,9600.665039,544650.375,2,367,44.45215,21.415888,2986.962952,2029.544556,255,1296108654,3590178765,255,0.00074,0.000557,0.000183,53,1458,1,524288,2,0,2,1,1,1,0,0,1,1,2,0,Normal,0
30670,0.00801,tcp,-,FIN,22,14,1470,1728,4369.538083,31,29,1402247.25,1602996.25,5,4,0.381429,0.510769,26.880695,0.720028,255,1477508454,3627997802,255,0.000777,0.00064,0.000137,67,123,0,0,5,0,1,1,1,1,0,0,0,2,8,0,Normal,0
30671,0.326803,tcp,-,FIN,16,18,1540,1644,100.978266,31,29,35348.51172,38016.78516,4,4,21.764267,19.196059,1674.042852,38.757523,255,567967418,617432601,255,0.000594,0.000466,0.000128,96,91,0,0,15,0,5,5,1,5,0,0,0,9,12,0,Normal,0
30672,0.001057,udp,dns,CON,2,2,146,178,2838.221339,31,29,552507.0625,673604.5,0,0,0.007,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,2,1,1,0,0,0,4,3,0,Normal,0
30673,0.003364,udp,dns,CON,2,2,132,164,891.795481,31,29,156956.0,195005.9375,0,0,0.001,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,1,1,1,1,0,0,0,6,3,0,Normal,0
30674,0.183774,tcp,-,FIN,96,98,5486,92746,1050.202998,31,29,236333.7656,3996212.75,7,42,1.931105,1.889165,103.438398,102.545189,255,490679586,525871907,255,0.000652,0.000521,0.000131,57,946,0,0,8,0,7,1,1,1,0,0,0,12,5,0,Normal,0
30675,0.046971,tcp,-,FIN,60,62,3598,46036,2576.057527,31,29,602754.875,7714377.0,7,24,0.790509,0.760525,48.745234,46.901164,255,1507700153,3653411841,255,0.000901,0.000577,0.000324,60,743,0,0,4,0,3,1,1,1,0,0,0,3,5,0,Normal,0
30680,0.006545,tcp,-,FIN,18,18,4256,2456,5347.593764,31,29,4913674.5,2835752.5,7,7,0.365824,0.355882,19.539519,0.564956,255,518685872,522130031,255,0.000624,0.000494,0.00013,236,136,0,0,4,0,4,1,1,3,0,0,0,3,6,0,Normal,0
30681,0.00105,udp,dns,CON,2,2,146,178,2857.142959,31,29,556190.5,678095.25,0,0,0.001,0.011,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,2,2,2,0,0,0,3,3,0,Normal,0
30682,0.650474,tcp,-,FIN,84,164,5280,192828,379.723087,31,29,64174.73828,2357087.25,10,71,7.833048,3.987055,753.494927,572.937764,255,2717549089,579978773,255,0.000746,0.00058,0.000166,63,1176,0,0,15,0,5,5,1,5,0,0,0,9,12,0,Normal,0
30683,0.022228,tcp,-,FIN,16,18,1540,1644,1484.613955,31,29,519704.875,558934.6875,4,4,1.4606,1.228647,94.818583,2.207521,255,3682896416,1546639207,255,0.001499,0.001338,0.000161,96,91,0,0,8,0,13,6,1,6,0,0,0,8,14,0,Normal,0
30684,0.01822,tcp,-,FIN,16,18,1540,1644,1811.19649,31,29,634028.5625,681888.0625,4,4,1.1934,1.042706,73.263373,1.994262,255,2700264087,556437193,255,0.000616,0.000492,0.000124,96,91,0,0,8,0,8,6,1,6,0,0,0,12,17,0,Normal,0
30685,0.005684,tcp,-,FIN,18,18,4256,2456,6157.635496,31,29,5657987.5,3265306.25,7,7,0.316059,0.299529,16.373001,0.495541,255,4275151088,4282350034,255,0.001443,0.000588,0.000855,236,136,0,0,11,0,3,1,1,1,0,0,0,3,6,0,Normal,0
30690,0.186465,tcp,-,FIN,90,164,5592,192828,1356.823032,31,29,237256.3281,8222583.5,10,71,2.091461,1.141061,124.357301,69.331816,255,1537511055,1542415810,255,0.000596,0.000469,0.000127,62,1176,0,0,8,0,13,6,1,6,0,0,0,8,14,0,Normal,0
30691,0.009979,tcp,-,FIN,36,38,2334,16290,7315.36203,31,29,1819821.625,12716304.0,7,12,0.2756,0.239865,15.877479,13.671516,255,162276167,162536185,255,0.001231,0.001097,0.000134,65,429,0,0,5,0,3,1,1,1,0,0,0,1,3,0,Normal,0
30692,0.004418,udp,-,CON,4,4,568,304,1584.427302,31,29,771389.75,412856.5,0,0,1.209,0.979667,1.697764,1.37627,0,0,0,0,0.0,0.0,0.0,142,76,0,0,7,0,9,1,1,3,0,0,0,3,14,0,Normal,0
30693,1.02177,tcp,http,FIN,12,18,1580,10168,28.382121,31,29,11345.01856,75195.00781,3,5,92.856548,60.072057,9532.555461,7676.918152,255,1147703801,3294122224,255,0.000687,0.00054,0.000147,132,565,1,3924,2,0,1,1,1,1,0,0,1,3,2,0,Normal,0
30694,1.06808,tcp,http,FIN,12,18,1580,10168,27.151526,31,29,10853.12012,71934.6875,3,5,97.067729,62.796531,9643.018358,7765.288746,255,2156065051,2157094227,255,0.000679,0.000535,0.000144,132,565,1,3924,3,0,2,1,1,1,0,0,1,1,2,0,Normal,0
30695,0.012868,tcp,-,FIN,44,46,2766,24004,6916.381618,31,29,1681069.25,14599316.0,7,16,0.298429,0.2738,0.0,16.42252,255,3257547803,3259642293,255,0.000697,0.000543,0.000154,63,522,0,0,13,0,4,1,1,1,0,0,0,5,4,0,Normal,0
30700,0.002914,tcp,ftp-data,FIN,6,8,320,1860,4461.221582,31,29,733013.0,4469457.5,1,2,0.5156,0.342286,28.991181,0.533314,255,2880266675,2884149490,255,0.000603,0.000514,8.9e-05,53,233,0,0,3,0,7,1,1,2,0,0,0,4,3,0,Normal,0
30701,0.138686,tcp,-,FIN,92,164,5696,192828,1838.685935,31,29,325050.8438,11055362.0,10,71,1.520571,0.847233,85.748298,49.668784,255,4047091579,1902291581,255,0.000734,0.000581,0.000153,62,1176,0,0,17,0,13,6,1,6,0,0,0,8,14,0,Normal,0
30702,0.001002,udp,dns,CON,2,2,146,178,2994.012136,31,29,582834.375,710578.875,0,0,0.01,0.011,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,1,0,0,0,1,4,0,Normal,0
